train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
1199532,Maurice's gaucho capris! Size 1,2,"Women/Pants/Capris, Cropped",Maurices,7.0,0,"Like new gauchos!!! Black, no fading Lacey at waist band Size 1 in Maurice's plus. Very stretchy and flowy"
1017543,Flannel T-shirt Dress,2,Women/Dresses/Knee-Length,,9.0,0,Fits XS and S (tag says size 8 because in Europe that's a Small) Matches well with leather boots! NEVER WORN (no tags)
95583,Too Faced Melted Matte Bundle,2,Beauty/Makeup/Lips,Too Faced,25.0,1,Never used only swatched!!!! [rm] for the both and that includes shipping!
1216883,Triple Bonus!!!! Soft leggings w 2 Lace,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,10.0,1,"Buttery soft leggings & matching top selling Bralettes. White is S/M, mint is small. Double banded elastic,scalloped laced Bralette. Lined. Top quality. Offers welcome with bundle purchase / only one shipping g charge;)"
261159,Kay's Sterling Heart Silver Necklace,1,Women/Jewelry/Necklaces,,25.0,1,Purchase from Kay's and never wear.
840404,Peachy Keen (2 oz),1,Kids/Toys/Arts & Crafts,Elmers,3.0,1,soo nice and stretchy!! amazing bubbles!! comes in a 2 oz container with borax and extras! FREE SHIPPING
734469,Grey LaFemme prom dress two piece,2,Women/Dresses/Full-Length,La Femme,130.0,1,"Two piece dress Long prom dress Only worn once to prom, it was perfect and so comfy Originally paid [rm] Size 2 Skirt is 42 inches in length from waist to floor"
1048098,Free ship VS halter bra,2,Women/Underwear/Bras,Victoria's Secret,10.0,1,VS halter bra. Front metal clasp. Some padding. Bought to wear with a specific dress. Worn twice.
374426,Nail stick on strips,1,Beauty/Makeup/Nails,,6.0,1,2 packs of nail strips that can be used as full coverage on the whole nail or just on the tip for a french look and 1 pack of nail tattoos that can be used as full coverage over a painted or non painted nail. Brand new in package never opened must purchase all 3 to receive free shipping:)
863442,Owlet Smart Sock 2,2,Kids/Other/Other,,206.0,0,Opened but never used This is [rm] new plus tax and shipping I have it listed for [rm]. If you are in Oklahoma I can reduce price and meet for delivery.
258226,AMERICAN EAGLE skinny jeans 2,3,"Women/Jeans/Slim, Skinny",American Eagle,12.0,0,American Eagle Sizes: 2 Skinny but has stretch to it No stains/rips Great condition Can ship tomorrow!!
298980,2 Pairs of OS Lularoe Leggings,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,106.0,0,Brand new never worn! OS Totems and OS Paisley Skulls!
500458,Michael Kors Heels size 8.5,2,Women/Shoes/Pumps,Michael Kors,56.0,0,"Perfect condition, worn only once. Purchased for [rm]. I already have another pair of black heels so I have no use for them. My loss, your gain."
540462,New VS Pink Nation 2 Pairs Socks,1,Women/Athletic Apparel/Socks,PINK,19.0,0,Brand new never worn 2 sets of no-show socks from VS Pink Nation.
1283400,Proactiv Deep Cleaning Brush,1,Beauty/Skin Care/Face,,12.0,0,"Proactiv face brush! New in box, batteries included. I actually love this brush but they sent me 2! Normally would sell for around [rm]"
999369,Benefit Hello flawless beige and honey,3,Beauty/Makeup/Face,Benefit,14.0,1,Receive as pictured
90470,LG Stylo 2 Hybrid Case Hot Pink,1,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,7.0,1,"Perfect Design for LG Stylo 2 Package includes: 1 x Hybrid Dual Layer Armor Defender Protective Case Cover for LG Stylo 2 (Hot Pink) Free shipping with tracking number, ship it within 24 hours, 2-3 days to arrive. Check my store for more Brand New Phone Cases"
876118,Black KT tape,2,Other/Other/Other,,6.0,1,Roll of KT tape black in color. Used maybe one or two strips comes with box and directions
1338854,EUC Victoria Secret's bra size 36 C,3,Women/Underwear/Bras,Victoria's Secret,16.0,0,No description yet
929932,American apparel ombre tennis skirt S,1,Women/Skirts/Mini,American Apparel,36.0,0,"Brand new. Ordered this from the AA website, so it didn't come with tags."
572417,bibs and hats,3,Kids/Boys 0-24 Mos/Accessories,Carter's,8.0,0,Used Good Condition One bib have stains One size (bibs) Socks are 3-12 months some are didn't used. Pls see photos
791964,Adidas tennis shoes 6.5,3,Women/Shoes/Athletic,Adidas,24.0,0,Adidas shoes size 6.5 Worn once New condition
290977,Paws Patrol On The Go Trio Lip Keychain,1,Beauty/Makeup/Lips,,5.0,1,"Perfect for adding to any Easter Basket Set contains 1 Lip Gloss, 1 Lip Balm, 1 Swirl Lip Gloss and 1 Skye Keychain Brand new and ready to ship"
1328729,YETI 20 oz !!!! PURPLE,1,"Home/Home Appliances/Wine, Beer & Beverage Coolers",,24.0,0,Brand new PURPLE 20 oz rambler tumbler cup with lid
811098,Black Suede Sorel Boots 9,3,Women/Shoes/Boots,,21.0,0,Black suede with a warm lining the zipper on the right boot is broke but the gore closure makes these a snug fit so it doesn't affect the fit in my opinion
1064980,Hollister size 0 short shorts,2,Women/Athletic Apparel/Shorts,Hollister,14.0,0,Preowned no flaws
1289168,Lularoe TC leggings new,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,19.0,0,"New LuLaRoe leggings, never worn, floral pattern with blue background"
202255,Converse,3,Kids/Girls 2T-5T/Shoes,,16.0,0,"Light Green, Toddler Size 6 In Great Condition.... Smoke and Pet Free Household... Fast Shipping (will ship the same day or the following day) NO BOX AVAILABLE, SHOES ONLY!!!"
440883,Free ship Colorpop matte liquid lipstick,1,Beauty/Makeup/Lips,,11.0,1,Shade: more better Price firm.
289052,LIPSENSE (BLU_RED),3,Beauty/Makeup/Lips,,18.0,0,90% left if not more Blu red any questions just ask
376688,Old Navy Girls 4T Pants and shirt,3,Kids/Girls 2T-5T/Tops & T-Shirts,Old Navy,10.0,0,4T plaid mint green and tan Flannel shirt 4T corduroy tan skinny pants with Adjustable waist Super cute with boots (boots not included)
619799,GUC Under Armour tee shirt,3,Kids/Boys (4+)/Top & T-shirts,Under Armour,10.0,0,GUC Under Armour tee shirt Gently used. No holes or tears. Size boy's 6 The logo on the back is a bit faded. Check out pic. #4.
301260,Rock revival boot cut size 26,3,Women/Jeans/Boot Cut,Rock Revival,59.0,0,Rock revival boot cut size 26 inseam 33. Little wear on bottom pant legs otherwise Great condition
628565,ON SALE!! Bluetooth shower speaker,1,"Electronics/TV, Audio & Surveillance/Portable Audio & Accessories",,8.0,1,With suction cup
1098680,Oribe Wave And Shine Spray,1,Beauty/Hair Care/Styling Products,,9.0,1,Oribe apres beach wave and shine spray 1 oz. brand new never used.
1410870,Black Duck Boots,3,Women/Shoes/Boots,,20.0,0,"Pre-loved Black Duck boots Condition: Good Size: 7 Details: Polyester fleece lining, synthetic material. Perfect for rainy days!"
1171211,LuLaRoe small Madison skirt,3,Women/Skirts/Pleated,,30.0,1,"Worn twice, smoke free home"
119224,Huda Beauty,1,Beauty/Makeup/Eyes,Huda Beauty,26.0,0,Brand new authentic
1454641,Reserved :) Lularoe Tall and Curvy Moon,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,42.0,1,"Brand new without tags attached. Inspected with no defects. Much prettier in person, but it's too big for me. Size tall and curvy. No returns/no exchanges/no refunds. I am not a consultant, just getting rid of stuff that don't fit me. Thank you!"
528155,Huge 31 Sesame Street Toys & Figures Lot,4,Kids/Toys/Action Figures & Statues,Sesame Street,22.0,0,"Up for sale is a huge lot of 31 different with no 2 toys the same of Sesame Street toys and figures...including Sesame Street Workshop figures, car racers and more...I'm listing the condition as fair because a few of the toys have some marking/paint chipping from being played with but for the most part still look awesome in my opinion...any questions or concerns feel free to message me."
1263169,Kidzshopz bundle,2,Other/Other/Other,,20.0,1,No description yet
92037,American fighter size m,3,Men/Tops/T-shirts,American Fighter,13.0,1,In good shape barely worn my son didn't like the way it fit
17756,ipod Touch (4th gen.),3,Electronics/Computers & Tablets/iPad/Tablet/eBook Readers,Apple,27.0,1,"iPod Touch 4th Generation, fully working, good condition, Doesn't come with charger, but uses the 32-Pin charger. 8 GB storage, factory reset and ready to go."
805411,9 natural skin care mask nice,1,Beauty/Skin Care/Other,,14.0,0,Face mask 9 Korean sheet masks by orec 2 aloe vera 2 pomegranate 2 honey 2 blueberry 1 olive All expires in 2018. MADE IN KOREA.
948108,Captain America shield fidget Spinner,1,Kids/Toys/Games,,10.0,1,"US captain shield Finger Gyro HandSpinner Fidget Spinner Hand Toy Gift Choice --- Design for Adults & Children ADD, ADHD, Anxiety and Stress Reduce Relieve stress and improve focus with this Captain America design Spin-O-Rama, a perfect relaxation tool for the home or office. Great For Fidgety Hands, ADD & ADHD Sufferers, and for those who quit Smoking. Fun design features a Captain Shield Dual Design, High quality Metal body and High Quality Bearings for the Ultimate Spinner Gyroscope. Long Spin Time, Average spin times of 3-5 minutes, based on your intensity in hand or on a Table Top. No big noise: Easy to carry, small, simple, discreet and fun. Hold the spinner in one hand and use the other hand to spin it rapidly using small, continuous strikes to keep it spinning indefinitely. With practice, spinners can be spun with one hand using the fingers to stop and start spinning."
130917,Sharp Wall Clock,1,Home/Home Décor/Clocks,Sharp,9.0,0,"9.25"" W x 9.25""H x 1.65"" D"
685413,Rock revivals,4,Women/Jeans/Boot Cut,Rock Revival,15.0,1,"Size 26, inseam is 28!! Taylor slim boot style!!! There is a patch under a rip under the left back pocket, these pants are real worn, I got them from another account, but they weren't what I expected."
1454948,PINK hoodie,2,Women/Sweaters/Hooded,PINK,40.0,1,"Only worn a couple times, in perfect condition"
1116119,Nike wemon Luna running,4,Women/Shoes/Athletic,Nike,20.0,0,No description yet
708681,GAP black Moto boots. Size 5 toddler,3,Kids/Girls 2T-5T/Shoes,Gap,18.0,0,Gap black leather moto boots. Super cute and stylish. Toddler size 5
456316,Wwe British bulldog,3,Kids/Toys/Action Figures & Statues,,7.0,1,No description yet
747384,LARGE UA HOODIE MEN NWT,1,Men/Sweats & Hoodies/Hoodie,Under Armour,52.0,0,"Under Armour Hoodie, Size Large Men's, NWT Cold Gear Water Resistant UNDER ARMOUR on Hoodie Retails [rm] PRICE FIRM NO FREE SHIPPING ***Check my listings for more UA and Nike ***"
615816,Hand made sailor moon rave bra 34dd,2,Women/Underwear/Bras,,79.0,0,"Tag size 34dd. But can fit sister size 36d . Hand made. Never used. Has no push up. Tags: electric laundry, i heart raves, light up shoes, tutus, ravers, edm, lingerie, bras, corset, festival, i heart raves, vs, pink, Victoria secrets, edc, electric daisy carnival, costume,cosplay, sailormoon, luna, sailor scouts"
468871,VS Pink Strappy Logo Thongs Set of 2,1,Women/Underwear/G-Strings & Thongs,PINK,20.0,0,Brand New. VS Pink Strappy Logo Thongs. Both Size Small. Set of 2.
1427336,Large - Peach Jersey Top,1,Women/Tops & Blouses/Tunic,,20.0,1,"Other sizes are available as well Brand new boutique peach jersey tee with a mint crocheted pocket. Super soft and comfortable. 95% rayon, 5% spandex. Small: 2-4 Medium: 6-8 Large: 10-12"
441713,GRID,3,Electronics/Video Games & Consoles/Games,Xbox,7.0,0,"Car racing game for Xbox 360. Features realistic tracks, cars and races."
637960,Vineyard Vines Polo,2,Men/Tops/T-shirts,vineyard vines,21.0,0,Pink Mens Vineyard Vines Polo Size: L -No Flaws
158796,NWOT Ralph Lauren Pencil Skirt,2,"Women/Skirts/Straight, Pencil",Lauren Ralph Lauren,16.0,0,"I bought this with the intentions of getting it tailored, and I never did, so it's never been worn. Perfect condition!!! Super cute and classic skirt. Feel free to message me with an offer :)"
440699,Hookah pen,1,Vintage & Collectibles/Toy/Electronic,,6.0,1,No Tar No nicotine No Carbon dioxide No tobacco Get up to 500 puffs. New in package.
1174243,STILA MATTE AND METAL/ACTLIKEALADY,1,Beauty/Makeup/Makeup Palettes,Stila,80.0,1,BNIN - omit this listing Stila stay all day sparkle all night lip set 45.00 Tarte magic wand brush set 40.00 Comes to 85.00 Discounted to 80.00
498949,YOGA MAT,1,Sports & Outdoors/Exercise/Yoga & Pilates,GAIAM,10.0,0,"YOGA MAT NEW & UNUSED SIZE 68"" L x 24"" W x 2mm BUNDLE & SAVE"
218299,Jamberry Collection And Fan,3,Women/Other/Other,,56.0,0,"Hi!! This listing is for my jamberry collection and heater! You will get a TON of full and half sheets, perfect for starting or growing your collection! You'll get 10 whole jamberry sheets (good for at least 2 manicures and 2 pedicures) , and 26 half sheets (good for 1 manicure and one pedicure)! This is an amazing deal so price is firm!"
1429526,Milwaukee Drill Set. Hammer And Impact,3,Other/Automotive/Tools & Equipment,,139.0,0,"Used but in Excellent condition. Hammer drill, impact Battery and a charger. PRICE IS FIRM. Thanks."
1038069,Gray handbag,2,Women/Women's Handbags/Shoulder Bag,,36.0,0,Gorgeous gray handbag! Practically new. Only used a couple of times. Purchased in New York City on canal street.
1317420,Indonesian Wood Hoop Earrings,1,Women/Jewelry/Earrings,,18.0,1,Hand crafted wood earrings handcrafted by Indonesian artisans bought from earthbound for [rm] ! I never got to wear these babies but I'd love for them to find a new home. It's about 16-14g Earthbound / handmade / hippy / hippie / boho / bohemian / earth bound / festival / rave / wooden / hoops / earrings / natural / vegan
1385358,Daiso soft clay,1,Kids/Toys/Arts & Crafts,,10.0,0,It's black soft clay from daiso Japan to make butter slime
1296772,RadioShack Pink Aux Cord,1,Electronics/Cell Phones & Accessories/Cables & Adapters,,9.0,0,BRAND NEW. Never been opened or used. I bought this and found out I didn't need it.
730853,ChicWish Floral Maxi With Belt,1,Women/Dresses/Full-Length,,24.0,0,Brand new with tags blue and white floral maxi dress
1448503,Authentic Pandora Charms,1,Vintage & Collectibles/Supplies/Charm,,55.0,1,No description yet
579425,Ps2 Prince of Persia game,3,Electronics/Video Games & Consoles/Games,Nintendo,7.0,1,Works great Fast shipping with tracking
764705,Sparkly Case,3,"Electronics/Cell Phones & Accessories/Cases, Covers & Skins",,6.0,1,"iPhone 6 sparkly case, gel case. Rhinestones along the sides. Protects your phone very well. & who doesn't love sparkles!"
809171,Lilly putlizer shirt,3,Women/Tops & Blouses/Blouse,Lilly Pulitzer,20.0,0,Long sleeve 100% cotton very comfortable shirt
980266,Purple lululemon run inspire pants sz 4,2,"Women/Athletic Apparel/Pants, Tights, Leggings",Lululemon,50.0,1,In excellent used condition only worn a handful of times
584542,A bugs life Disney Pixar,3,Electronics/Media/DVD,,10.0,0,DVD Disney Pixar works well Two disc set
1199004,Brown & Red Toms Bundled,4,Women/Shoes/Loafers & Slip-Ons,,15.0,1,Women's Size 5 Price for both pairs Visibly worn but no major damage/holes and still comfy!!!
365468,****RESERVED FOR MEL****,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,3.0,1,This is a reserved listing so if you are not Mel do not buy!!!
327237,Girl shoe bundle,1,Kids/Girls 0-24 Mos/Shoes,,11.0,0,Limited Too moccasins size 6-9 month 1 pair of moccasins size 9-12 months 1 pair of boots size 6-12 months 1 pair of Sandals size 6-12 months
426479,VS PINK COWL ULTIMATE LEGGING SET NEW,1,Women/Athletic Apparel/Tracksuits & Sweats,Victoria's Secret,95.0,0,"Victoria's Secret PINK RAINBOW COWL & RAINBOW ULTIMATE LEGGINF ❤️️Size: MEDIUM ❤️️Fit: TOP RUNS LARGER BOTTOMS ARE TRUE TO SIZE BUT HAVE STRETCH ❤️️Condition: NEW IN PACKAGE ❌PRICE IS FIRM❌ ❤️️I will bundle and offer a discount if I can, some items are at their lowest already even bundled. ❤️️I ship same or next day mon-sat ❤️PLEASE RATE IN A TIMELY FASHION ❤️Feel free to ask any questions about the item, if you need measurements just let me know. ❤️❤️PrettyinPINK2016❤️❤️"
